fname,itp,tp_prob,its,ts_prob
20210130225441.000000.GD.QZI.mseed_36000,[],[],[],[]
20210124020125.000000.GD.DFH.mseed_30000,[],[],[73],[0.944927]
20210130225441.000000.GD.YAM.mseed_15000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210124020125.000000.GD.BLT.mseed_24000,[],[],[],[]
20210130225441.000000.GD.XIG.mseed_36000,[],[],[],[]
20210124020125.000000.GD.DFH.mseed_33000,[],[],[],[]
20210130225441.000000.GD.LVY.mseed_36000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210124020125.000000.GD.BLT.mseed_27000,[2769],[0.984054],[2922],[0.981627]
20210130225441.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210130225441.000000.GD.YAM.mseed_18000,[],[],[],[]
20210124020125.000000.GD.DFH.mseed_36000,[],[],[],[]
20210130225441.000000.GD.XIG.mseed_39000,[],[],[],[]
20210130225441.000000.GD.LVY.mseed_39000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_18000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210130225441.000000.GD.QZI.mseed_39000,[1999],[0.459598],[],[]
20210130225441.000000.GD.YAM.mseed_21000,[1496],[0.977855],[],[]
20210124020125.000000.GD.BLT.mseed_30000,[],[],[],[]
20210124020125.000000.GD.DFH.mseed_39000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_21000,[1496],[0.958381],[],[]
20210124020125.000000.GD.DOX.mseed_0,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_0,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_3000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_21000,[1494],[0.957156],[],[]
20210124020125.000000.GD.DOX.mseed_3000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_6000,[1382],[0.84825],[1611],[0.915511]
20210130225441.000000.GD.YAM.mseed_24000,[],[],[],[]
20210124020125.000000.GD.BLT.mseed_33000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_9000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_24000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_6000,[1272],[0.978348],[1422],[0.978966]
20210124020125.000000.GD.GUL.mseed_12000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_27000,[2458],[0.957185],[2673],[0.937689]
20210130225441.000000.GD.YAM.mseed_27000,[2475],[0.982342],[2700],[0.979818]
20210130225441.000000.GD.XFJ.mseed_24000,[],[],[],[]
20210124020125.000000.GD.BLT.mseed_36000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_9000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_15000,[],[],[],[]
20210130225441.000000.GD.YAM.mseed_30000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_30000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_0,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_0,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_18000,[],[],[],[]
20210124020125.000000.GD.BLT.mseed_39000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210130225441.000000.GD.YAM.mseed_33000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_12000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_3000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_27000,[2519],[0.47602],[2771],[0.897432]
20210124020125.000000.GD.GUL.mseed_21000,[1495],[0.967163],[],[]
20210130225441.000000.GD.YAM.mseed_36000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_15000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_6000,[1290],[0.975658],[1453],[0.988371]
20210124020125.000000.GD.LVY.mseed_3000,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_30000,[],[],[],[]
20210130225441.000000.GD.YAM.mseed_39000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_18000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_9000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_6000,[1233],[0.9826],[1360],[0.976989]
20210124020125.000000.GD.GUL.mseed_24000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_0,[],[],[],[]
20210130225441.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_9000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_12000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_27000,[2880],[0.773529],[],[]
20210124020125.000000.GD.DOX.mseed_21000,[1494],[0.961063],[],[]
20210124020125.000000.GD.LVY.mseed_12000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_3000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_15000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_30000,[],[],[111],[0.903756]
20210130225441.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_24000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_15000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_33000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_6000,[1317],[0.9843],[1490],[0.978616]
20210124020125.000000.GD.DOX.mseed_27000,[2772],[0.973471],[2922],[0.983645]
20210124020125.000000.GD.DOY.mseed_18000,[],[],[],[]
20210130225441.000000.GD.XFJ.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_0,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_0,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_21000,[1495],[0.970667],[],[]
20210124020125.000000.GD.LVY.mseed_18000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_24000,[],[],[],[]
20210124020125.000000.GD.GUL.mseed_36000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_21000,[1494],[0.966467],[],[]
20210124020125.000000.GD.LTK.mseed_9000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_3000,[2507],[0.374109],[],[]
20210124020125.000000.GD.DOX.mseed_30000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_27000,[2789],[0.979337],[2952],[0.983904]
20210124020125.000000.GD.HYJ.mseed_6000,[1247],[0.985471],[1380],[0.982704]
20210124020125.000000.GD.GUL.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_6000,[1317],[0.981866],[1503],[0.951961]
20210124020125.000000.GD.DOX.mseed_33000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_24000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_12000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_30000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_0,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_0,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_9000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_33000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_27000,[2733],[0.987828],[2860],[0.979522]
20210124020125.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210124020125.000000.GD.DOX.mseed_36000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_12000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_36000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_15000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_30000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_3000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_6000,[1514],[0.951412],[1823],[0.9302]
20210124020125.000000.GD.DOX.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210124020125.000000.GD.DOY.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_15000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_18000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_33000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_6000,[1317],[0.98777],[1500],[0.974269]
20210124020125.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_21000,[1494],[0.945686],[],[]
20210124020125.000000.GD.YAM.mseed_9000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_18000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_24000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_12000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_36000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_27000,[2817],[0.98519],[2990],[0.968728]
20210124020125.000000.GD.HEP.mseed_21000,[1494],[0.939333],[],[]
20210124020125.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_30000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_15000,[],[],[],[]
20210124020125.000000.GD.LVY.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_24000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_21000,[1494],[0.954732],[],[]
20210124020125.000000.GD.LTK.mseed_33000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_0,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_0,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_27000,[2817],[0.979324],[],[]
20210124020125.000000.GD.DYXC.mseed_21000,[1496],[0.966783],[],[]
20210124020125.000000.GD.YAM.mseed_18000,[],[],[],[]
20210124020125.000000.GD.LTK.mseed_36000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_3000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_3000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_30000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_21000,[1494],[0.946698],[],[]
20210124020125.000000.GD.LTK.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_33000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_6000,[1312],[0.978888],[1486],[0.981216]
20210124020125.000000.GD.XFJ.mseed_6000,[1250],[0.98096],[1386],[0.977356]
20210124020125.000000.GD.DYXC.mseed_27000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_24000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_36000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_27000,[2748],[0.990126],[2880],[0.980094]
20210114193909.000000.GD.DOX.mseed_0,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_0,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_30000,[14],[0.828425],[321],[0.916754]
20210124020125.000000.GD.QZI.mseed_9000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_27000,[2816],[0.989805],[],[]
20210124020125.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210124020125.000000.GD.HEP.mseed_39000,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_9000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_12000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_30000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_3000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_3000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_12000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_6000,[1029],[0.976705],[1313],[0.958331]
20210124020125.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_33000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_15000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_6000,[1186],[0.770036],[1603],[0.366781]
20210124020125.000000.GD.ZHX.mseed_0,[],[],[],[]
20210124020125.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210124020125.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_9000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_3000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_18000,[],[],[],[]
20210124020125.000000.GD.YAM.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_9000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_6000,[1400],[0.969341],[1640],[0.932634]
20210114193909.000000.GD.DOX.mseed_12000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_12000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_21000,[1496],[0.980031],[],[]
20210124020125.000000.GD.YAM.mseed_39000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_9000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_18000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_15000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_24000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_0,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_0,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_18000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_21000,[1496],[0.976613],[],[]
20210124020125.000000.GD.QZI.mseed_27000,[2812],[0.959471],[2986],[0.940659]
20210124020125.000000.GD.XIG.mseed_3000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_3000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_21000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_18000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_24000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_30000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_6000,[1242],[0.98256],[1377],[0.906683]
20210124020125.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_6000,[1057],[0.982883],[1375],[0.787712]
20210114193909.000000.GD.DOX.mseed_24000,[1494],[0.957131],[],[]
20210124020125.000000.GD.QZI.mseed_33000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_27000,[2750],[0.981914],[2886],[0.980798]
20210114193909.000000.GD.DFH.mseed_21000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_9000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_0,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_12000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_21000,[1495],[0.970378],[],[]
20210114193909.000000.GD.DFH.mseed_24000,[1494],[0.939562],[],[]
20210114193909.000000.GD.BLT.mseed_9000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_27000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_36000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_3000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_15000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_24000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_27000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_30000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_12000,[],[],[],[]
20210124020125.000000.GD.QZI.mseed_39000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_30000,[2528],[0.970888],[2812],[0.967885]
20210124020125.000000.GD.XIG.mseed_18000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_27000,[2898],[0.59007],[],[]
20210114193909.000000.GD.DFH.mseed_30000,[2686],[0.954614],[],[]
20210114193909.000000.GD.HEP.mseed_6000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_33000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_21000,[1494],[0.952809],[],[]
20210124020125.000000.GD.ZHX.mseed_30000,[],[],[140],[0.940235]
20210114193909.000000.GD.HEP.mseed_9000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_33000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_36000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_24000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_18000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_12000,[],[],[],[]
20210124020125.000000.GD.XFJ.mseed_39000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_27000,[2742],[0.983867],[2877],[0.926213]
20210114193909.000000.GD.DOX.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_39000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_21000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_0,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_0,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_30000,[],[],[],[]
20210124020125.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_39000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_18000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_24000,[1494],[0.953732],[],[]
20210124020125.000000.GD.XIG.mseed_33000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_42000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_6000,[767],[0.987009],[860],[0.982042]
20210114193909.000000.GD.DOY.mseed_3000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_42000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_21000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_27000,[],[],[],[]
20210124020125.000000.GD.XIG.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210114193909.000000.GD.DFH.mseed_45000,[],[],[],[]
20210114193909.000000.GD.DOX.mseed_45000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_6000,[896],[0.985859],[1084],[0.975172]
20210114193909.000000.GD.HEP.mseed_24000,[1494],[0.930713],[],[]
20210114193909.000000.GD.HYJ.mseed_0,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_27000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_9000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_30000,[1826],[0.605058],[],[]
20210114193909.000000.GD.HEP.mseed_33000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_12000,[],[],[2333],[0.338634]
20210114193909.000000.GD.BLT.mseed_30000,[2557],[0.979888],[2875],[0.811456]
20210114193909.000000.GD.DOY.mseed_12000,[2364],[0.626386],[2564],[0.628945]
20210114193909.000000.GD.HYJ.mseed_6000,[1060],[0.972494],[1359],[0.947801]
20210124020125.000000.GD.XIG.mseed_39000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_36000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_15000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_33000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_39000,[2717],[0.689568],[],[]
20210114193909.000000.GD.LVY.mseed_0,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_0,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_0,[2396],[0.512297],[],[]
20210114193909.000000.GD.DYXC.mseed_21000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_3000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_3000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_18000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_24000,[1494],[0.956879],[],[]
20210114193909.000000.GD.GUL.mseed_6000,[],[],[],[]
20210114193909.000000.GD.HEP.mseed_42000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_3000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_6000,[],[],[1522],[0.559176]
20210114193909.000000.GD.DOY.mseed_21000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_36000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_9000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_27000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_6000,[1022],[0.939576],[1303],[0.889323]
20210114193909.000000.GD.HEP.mseed_45000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_9000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_24000,[1496],[0.960472],[],[]
20210114193909.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_12000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_27000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_39000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_9000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_15000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_12000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_30000,[2267],[0.989214],[2360],[0.985464]
20210114193909.000000.GD.DOY.mseed_30000,[2396],[0.991893],[2584],[0.978273]
20210114193909.000000.GD.BLT.mseed_42000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_21000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_12000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_18000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_15000,[],[],[],[]
20210114193909.000000.GD.BLT.mseed_45000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_33000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_24000,[1494],[0.939663],[],[]
20210114193909.000000.GD.LVY.mseed_15000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_0,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_36000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_21000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_27000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_39000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_18000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_24000,[1493],[0.797049],[],[]
20210114193909.000000.GD.HYJ.mseed_30000,[2560],[0.970093],[2859],[0.938263]
20210114193909.000000.GD.DOY.mseed_42000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_18000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_3000,[],[],[],[]
20210114193909.000000.GD.DYXC.mseed_42000,[2524],[0.658712],[],[]
20210114193909.000000.GD.QZI.mseed_21000,[],[],[],[]
20210114193909.000000.GD.DOY.mseed_45000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_27000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_21000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_6000,[952],[0.976602],[1190],[0.964509]
20210114193909.000000.GD.DYXC.mseed_45000,[],[],[],[]
20210114193909.000000.GD.LTK.mseed_0,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_9000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_24000,[1496],[0.979635],[1691],[0.900409]
20210114193909.000000.GD.ZHX.mseed_12000,[],[],[2666],[0.30335]
20210114193909.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_24000,[],[],[],[]
20210114193909.000000.GD.LTK.mseed_3000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_30000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_27000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_42000,[],[],[],[]
20210114193909.000000.GD.QZI.mseed_27000,[],[],[],[]
20210114193909.000000.GD.LTK.mseed_6000,[1619],[0.302404],[],[]
20210114193909.000000.GD.GUL.mseed_33000,[],[],[],[]
20210114193909.000000.GD.LVY.mseed_30000,[2522],[0.955131],[2804],[0.800082]
20210114193909.000000.GD.QZI.mseed_30000,[],[],[],[]
20210114193909.000000.GD.HYJ.mseed_45000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210114193909.000000.GD.XFJ.mseed_0,[],[],[],[]
20210114193909.000000.GD.XIG.mseed_0,[],[],[],[]
20210114193909.000000.GD.LTK.mseed_9000,[],[],[],[]
20210114193909.000000.GD.XIG.mseed_3000,[],[],[],[]
20210114193909.000000.GD.XFJ.mseed_3000,[],[],[],[]
20210114193909.000000.GD.ZHX.mseed_21000,[],[],[],[]
20210114193909.000000.GD.GUL.mseed_36000,[],[],[],[]
20210114193909.000000.GD.LTK.mseed_12000,[],[],[],[]
